Q10014
Q9XUV0
P49583
Q17381
Q9TXI7
G5EBX9
P42171
Q19821
O44476
O45524
P49181
P49391
Q9NAP9
Q10129
G5EFQ5
Q23121
Q23120
Q10021
P34748
Q688C0
Q9N361
O17607
Q9GZH2
Q19892
Q9GR61
G5EDB9
Q17551
Q9GZH4
P91390
P34384
Q20548
Q09545
Q20787
O02213
P45969
Q18674
Q9XVT0
Q02330
Q965X6
Q95V25
Q9N5D3
P34378
Q10578
Q95Y83
Q95Y71
Q23314
P91349
Q18786
Q965M2
Q23288
Q01608
Q95PZ9
O01798
O01510
Q9TVY6
P34707
Q23533
Q20498
Q20363
Q20616
G5ECU1
Q03567
P34272
P49197
P51403
P37165
P46769
Q9XTU6
P90838
Q09261
Q11189
P34402
P24349
Q22100
P41988
Q17820
Q9NAN1
Q03615
G5EDG2
Q8MNV7
P34490
Q22165
Q95Q00
O62126
Q9TYP1
Q03563
Q20977
Q10935
Q09205
Q19552
A0A3B1DZW5
Q09474
Q21038
Q9NA75
Q9U1Q4
Q19691
Q17678
Q8WR51
Q9XVS8
Q09423
O02115
G5ED66
O18696
G5EBK1
G5ECT0
Q8I0P7
Q22000
Q10576
P34692
Q27483
Q18246
Q21219
O16264
Q9N3S2
Q6BET5
P90897
Q9XWV2
Q17428
O17828
P42170
G5EFY7
P46502
O44199
Q94986
O44568
Q19162
P49180
Q8I7I5
O44410
P54218
O62301
Q9Y194
Q9TYM6
Q02328
Q9GZC8
Q09599
Q21278
A9D2P7
P91351
O01477
Q9NA80
G5EEW6
Q5FC79
Q8ITY4
P48150
G5EC32
O16974
Q19992
O01829
Q19907
Q23435
Q03577
Q9N2K7
Q27249
Q45EK7
O01479
O17287
Q02335
Q965T1
Q21706
Q09931
Q09506
O18158
O61199
P28192
G5EC21
O01803
Q03206
P52814
P47991
O02056
P91353
Q9NA73
D0VWM8
Q45FX5
Q23588
Q9XVD5
Q22292
P90971
O45319
Q9XU84
Q9XXU9
Q09277
Q9U299
P55326
P34527
Q10044
P34362
Q7YZW5
Q10926
Q10927
Q10928
Q94128
Q09231
Q09234
G5EBU4
P34483
Q09504
O45380
P34285
Q23023
G5EFF7
Q11183
Q09278
Q17439
Q11124
Q11090
P34528
Q9XVS7
Q18807
Q22054
Q09647
P55955
Q564X7
P91573
Q09235
Q18078
G5ED00
O17204
P34610
Q8MXI4
Q94230
Q10022
G5EC24
O76387
P49405
L8E946
Q09541
H2L056
P34535
P34507
Q9XTT8
Q19311
P91134
Q8MXS1
P53016
P91128
P48166
O17570
O01802
P90837
P34642
Q19897
H2KZZ6
P34500
Q20255
O76565
P34477
P34352
Q5CZ51
Q23247
O17606
O62518
P34679
P34593
Q09340
Q09526
P34510
Q09311
Q03568
P34367
Q22744
Q94124
Q22038
P34342
Q09463
P91529
Q22438
O61887
P34295
P49808
Q8WQC0
Q965S0
Q23444
Q95QD1
Q09503
Q19329
O45495
Q11182
Q94130
P48459
Q10125
Q19948
P34677
Q09364
Q11192
Q86DA5
G5EBL3
P16356
Q09251
P34264
O02275
C0HLB4
Q9NA56
Q22495
Q9U221
Q9XWG3
Q18493
Q21974
Q5WRN1
Q17361
P42169
P34282
P34558
Q966C6
Q21939
P20784
P34697
P92015
P54142
O17240
Q19474
Q9Y0V2
O17730
Q23622
P34690
Q8I7H9
E9P886
P34710
Q9XV66
Q21770
Q03605
Q09439
H2L0H5
Q93364
Q10034
Q09936
Q11082
Q8I0G4
Q10030
Q09361
Q20806
Q19297
P34615
Q21154
G5EC86
Q10459
P53014
G5ECG7
Q18711
P05634
Q17771
Q23552
Q19345
Q22555
Q21006
Q95ZN4
P34343
Q19775
O45870
P24896
Q23497
Q9NHZ6
Q93170
P48156
O02073
Q9N5Y2
P41937
Q9TXQ1
Q20351
Q19253
Q23551
Q95XX0
Q22957
O16406
P34631
P34269
Q19213
Q17426
P34293
Q10023
Q11073
P41884
P48460
Q09664
P48162
Q19869
P34334
P48152
Q9U1W1
Q20728
P12456
Q10000
Q11080
Q95QQ2
P34709
G4SLH0
P34711
G5EDZ2
P34279
P34338
P34350
Q9GUC9
Q22700
Q18262
Q09358
Q09550
Q09232
Q21930
Q9NEN6
Q10657
Q11069
Q22647
Q20332
Q18081
Q01630
Q10045
P13528
P37806
P42173
Q18217
Q7YSI9
Q19626
O61460
X5M5N0
O44750
Q18347
Q10019
Q11071
P34671
O45731
P30631
Q09400
Q09384
Q09421
P34395
P34592
Q19877
P51404
Q20249
Q93890
O45150
G5EE56
P46570
Q19508
O62488
O16975
P91210
Q18158
Q22866
P30636
P34708
Q20588
Q09293
Q19766
Q95NU5
Q22181
Q9XVM9
P23678
G5EES6
P34547
Q8WTJ4
P90978
P34462
Q19546
Q09249
Q23256
Q10919
P45964
P45965
Q09262
Q19895
Q09264
P34482
Q09266
Q09267
Q09268
G5EGI7
Q19954
Q09227
Q09246
P34292
P34613
P91375
Q09560
Q95XP9
Q9N4G9
O17731
P29355
B7WN72
P83260
Q93705
Q09441
P91127
G5EE86
Q03598
Q09306
Q03412
G5EFD5
P98080
P42172
Q18891
O44443
P34321
P34306
P34347
Q10917
Q10033
Q10932
Q09362
Q18079
P34655
Q09303
P34590
Q09392
A0A486WWJ9
P91409
P83502
Q9XX85
P55853
Q9U2Z2
Q22453
Q9N408
Q21338
Q20405
O17846
Q18428
P91209
P91994
Q8MPZ7
O17800
Q09273
P41848
Q09996
P34502
P34317
Q23238
P35129
Q11101
Q9GQ63
P34621
Q11078
Q09238
P54073
Q11110
Q09374
Q5FC78
Q19238
P34526
Q09341
P34365
Q8WQG1
P34419
P34596
Q09608
P34375
Q10939
Q03572
P34645
P41952
Q09351
Q10950
P34468
Q09320
P34494
Q965Q8
Q9N4J2
Q22701
Q09419
P34635
P34491
P34541
Q09214
G5EC77
Q9GT24
Q17598
Q9TXI0
O02173
Q17754
Q19829
G5ED35
G5EFJ9
Q9NEZ5
Q9N598
Q19404
P34290
P34430
O16887
O44440
Q10921
Q10010
P34675
P41845
P32743
Q22306
Q09352
Q93761
Q09411
Q09317
P90893
P34493
Q11091
P34412
P34360
E9P860
G5EEM5
P34433
P34626
Q09507
Q09295
P34473
Q11108
P34364
Q09255
O44730
Q19642
O16999
Q11113
Q11089
Q09609
Q09347
P34509
P48053
Q09218
Q23126
Q9XWV0
Q18694
Q23064
G5EBY8
Q09401
Q09368
Q11116
Q09380
Q09287
P34376
Q21148
Q18449
P34276
P34302
P34438
Q95XU6
Q09964
Q10952
P34594
Q09965
Q09663
Q10909
Q20516
Q09370
P34518
P46583
Q09424
Q19493
Q20334
Q11076
P34260
Q9GQ60
Q09302
P34456
P34523
Q09557
A6ZJ55
Q09529
P34363
P34280
P34608
Q9U3G6
Q02333
P34627
Q11112
P34665
Q09966
Q09308
Q09554
P34458
P34380
P34303
P34450
P18947
Q9U2T3
P34327
P41998
P34600
Q19417
Q09950
Q11074
Q10027
P41843
P48322
Q09259
Q09366
P34459
Q09360
Q09523
Q09505
P34399
P34366
P34368
Q09382
H2L0N3
P34447
P34614
Q11075
Q09307
Q03607
Q11096
P34495
P30643
Q9BPN8
P34304
Q10011
P34646
P34454
P34296
Q9N4Y9
Q27GV2
Q5FC64
O17861
P34633
Q09318
Q9XVA4
Q21268
Q17638
Q19077
Q23307
Q09359
Q22639
Q20593
Q09951
Q09606
P34451
Q03573
P34444
P41953
Q09619
Q11093
P34397
Q10942
Q11097
P34404
Q09563
Q09595
Q94129
O45797
P34310
G5ECB1
Q09383
P34564
Q09389
P41954
Q8T3G2
O62461
O44445
Q20060
O76735
P54217
Q22795
O44498
P34318
O16000
P46564
P46582
P12114
Q10934
P91079
Q09204
Q09208
Q17703
Q18881
Q17704
Q20961
Q10018
Q19975
Q19507
Q19473
O45300
P46569
O02101
Q18120
Q7YZT6
O77081
P41842
P34289
P46556
Q27533
Q10126
Q09954
P34566
P50437
Q09378
Q09420
Q11123
P34530
Q21041
Q09376
O45291
Q9XTQ6
Q09654
P91853
Q95QY7
Q7YWU9
Q1ZXS5
Q27245
Q19040
Q9XUK2
P30651
P34488
P34538
Q09348
P34492
Q7JPQ6
Q27371
Q09665
D3KZG3
Q9XUS7
Q19614
O61660
Q18490
Q21279
Q11094
Q9XVK5
O01258
Q23229
P45898
P34311
P34680
Q6BEV5
Q9BIB4
Q11194
Q8I7G4
P90986
H2L006
O62252
O01454
Q9U2G0
Q22494
P41881
P41882
Q10904
Q10906
Q10907
Q22122
Q09600
P55155
P91309
Q19848
Q11103
P34667
P34656
Q17353
Q9NAN2
A8WHP8
Q95XX1
Q20443
Q22295
G5ECC7
Q93571
Q23680
P30653
P34657
Q09371
Q10938
P30652
B2FDA8
Q9TYV2
Q20257
O17820
Q17768
O01609
O01683
Q10580
P34257
P54816
Q23270
Q11098
Q06561
O62053
Q8WT44
Q20591
Q18319
Q21802
P41880
P34606
P41883
Q629J5
Q11111
Q09394
Q10937
P34520
P34658
P34542
Q11106
P34415
P52275
Q9TYU5
O01887
P90990
P91133
Q93899
P42000
P91303
Q10953
Q09281
Q09556
P34536
Q09217
Q09391
Q9XTQ7
P34515
P34521
Q09466
G5ED65
P34316
Q18474
P34487
P34467
P34406
A5JYQ9
Q20762
P42083
Q09632
P34516
P34445
P34357
Q9XUC4
P34511
Q19753
U4PCM1
Q09465
P34549
P34550
Q09239
Q10040
Q9U3L0
Q8MYP1
P34434
P41942
Q19374
Q10912
P41879
Q10127
Q09365
Q11105
P34639
Q10457
Q20228
C0HLB3
Q19722
P34475
Q93573
Q09512
G5ECR9
Q7YWX7
Q20059
O18195
P18948
Q18161
Q18594
P34337
P34330
Q10037
Q10121
P34603
P34554
Q10042
Q960A0
Q09375
P30637
Q19683
P34398
P05690
P52881
P34320
O02485
O16207
P34601
Q09953
P50581
Q1NZ26
Q17405
Q10918
Q09271
Q10041
P34553
Q09299
P34401
Q20170
P34888
Q9XWU8
Q9U7D3
Q09452
Q18232
P52883
Q11114
Q09321
P21541
Q9U3F4
P34605
Q02334
P34519
P52906
P34815
P06125
P34648
Q03610
P34452
P30644
P34390
P45972
Q11176
Q22125
Q09399
Q7Z118
P30646
Q11125
P34361
Q18936
Q20683
Q20666
Q11188
Q09531
O02274
H2L008
Q9TXH9
Q22836
P34654
Q10015
Q09354
P34437
Q18473
P90850
Q11072
Q93618
G5EEY6
Q11109
Q09350
Q09279
P34565
P34583
P46012
P34287
P34258
P34263
Q09949
Q7Z142
Q10043
Q09623
Q09270
P34582
Q09282
P34484
Q9U239
Q10948
Q8IG42
Q22702
Q9XXD7
Q09338
Q09288
P41932
P37209
P91143
P51559
O62247
Q19341
G5EDR3
Q21005
Q18812
Q18610
P48180
P48181
Q23022
Q22397
Q09315
O45687
P54216
P91408
O02219
Q17577
O62139
P10986
G5ECD9
Q19705
Q19863
P54145
Q09369
Q20605
O02326
Q9N4M4
Q09994
Q9U1N6
Q20748
Q9BKS0
P30632
P91167
Q21153
Q09300
Q18593
Q21984
P34393
P34472
Q19970
P20630
P24893
P43507
Q21771
O01916
O45363
Q19978
Q20779
Q21973
P34577
Q4JFH9
O18304
Q95QN6
P34324
P41886
P34371
Q23590
G5EFA2
Q20026
Q95US5
Q03562
Q6QMT2
Q93560
P20163
Q9XWH0
Q17528
Q19640
G5EGP8
Q09660
Q23658
Q9N3F1
O01738
Q18879
Q8IA98
Q22230
Q10025
Q19038
Q19319
G5EFJ4
P34529
D0PV95
Q21106
P34640
Q27520
Q09437
Q20893
P45961
P34641
P43509
P28548
Q20595
P53013
Q09967
Q10656
Q22024
P52015
Q93615
P19974
Q21808
Q09322
Q966L3
P53993
P54246
Q9U2X0
Q21920
Q9TZN1
Q10943
G5EFV5
Q17603
Q21480
Q22942
Q9XWV3
Q09221
P34508
O17901
Q9XXK1
P24891
Q23369
O18303
G5ECL4
Q9XWH8
P34568
G5ECJ5
O45685
Q9TYP2
Q9XU98
Q27532
Q18331
Q6DNF3
Q23681
Q18688
Q95Q27
Q9Y0A1
P46822
Q20689
Q27888
Q09621
Q23628
P40614
Q9BKR0
Q23571
Q9N4H4
G5EE01
Q21774
P28191
O45307
Q95XG9
P90783
Q19564
O01739
Q22616
P53585
Q9U298
P38433
Q09285
O45218
Q09993
Q8MYN5
K8ESC5
P53489
Q9N4I0
P46561
Q9GYL2
Q22258
P34539
P46559
Q18803
Q9N3Q4
P34672
Q18825
P34308
Q27504
O61847
Q94126
Q9TZI1
Q86D25
Q05062
P34424
P43510
A5HWA8
O01884
Q18486
P55954
Q21018
Q21109
O61667
Q09313
P20792
Q18066
P34559
Q10901
Q93341
P34688
P35799
O02658
P39055
Q9XTW2
Q18223
P34474
Q27536
P34489
Q20636
P46555
Q9UB00
Q9XVN3
P32742
Q17339
O62179
Q09435
Q9GZH3
Q09240
Q9XTQ5
Q09253
Q9BIG2
Q95Q98
P34355
Q9XW70
Q18932
Q94051
P54002
Q93149
P34212
G5EBZ8
Q20758
Q21988
G2HK15
P90866
Q9U2H1
P35603
Q19202
G5EFF1
P34514
P55956
Q6I6D4
Q3V5I7
Q23498
Q19529
P51485
Q93703
Q11085
Q03611
Q22361
Q23450
Q8MYM9
Q9U7E0
Q22021
P90921
P34574
Q11178
G5ED29
Q17460
P48376
P34630
Q9BL02
Q21346
Q9U3C8
H2KY91
Q21733
O17397
Q9XWC3
Q09930
H2KZK4
Q9XXJ0
P41950
G5ECY0
O62215
Q19264
Q9NAH4
Q19192
Q86MI0
Q21102
Q18212
Q22663
P34478
Q94361
Q21253
P30627
Q21751
Q19124
G5EGC4
Q09406
G5EC68
O01822
Q18007
Q9U7D5
Q19787
P45894
Q9N587
P34552
Q07750
P46563
P45963
G5EEU3
P48182
O61235
G5EDN6
P53703
O18191
H2L0N8
P41990
P58798
A0A1N7SYS3
P18831
Q09578
P18832
P18833
P34340
Q03571
Q18317
O01835
Q09544
O16883
P34426
Q95XA8
Q95XD3
Q9NF14
Q9XV51
O76612
Q09242
O16216
Q9U1Y5
Q9N3Z3
Q23357
G5ECD6
P42573
Q8IG69
Q09602
A3FPJ2
P81299
W6RTA4
Q95YF0
P32744
P18835
G5ECM9
Q03560
Q95XR4
Q18406
Q9XWS2
Q9N5M6
P34407
V6CLA2
A5Z2X3
Q960A1
Q09562
Q22146
G5ECG2
Q8T8B9
Q9U389
P03949
Q9XWB9
Q09543
Q23500
Q9XTI0
Q9U358
Q09969
P30640
G5EG88
Q95Y80
G5EFT4
A0A1C3NSL9
Q9TXJ0
Q09443
Q19872
Q10905
Q09EF7
Q20168
P25807
Q09236
O62246
Q9GS00
O01422
Q22498
Q9N425
Q21624
P91001
Q95PZ0
P91428
P34666
Q9TZP5
Q18446
O45435
Q22566
B6VQ60
Q09457
P52013
P90846
O44739
P34313
O76373
G5EEL5
Q93635
P41956
Q22516
P34618
P30429
Q9N593
Q9XX14
P45895
Q18726
P17140
G5EDZ9
P90920
Q11190
P52716
G5EBX3
P34623
Q9TW65
O44441
Q09388
G5EG86
Q18581
O45145
Q9XUM6
Q20681
Q20507
P34537
Q20655
Q22592
O76554
Q9XX11
Q20027
Q95YF3
Q95Y36
O17386
Q9NHC3
Q10654
O02039
Q23629
O45244
P46558
Q86ME2
Q9NL29
Q22618
Q17586
G5ECZ4
Q09272
P08124
P20631
P34687
P34298
Q19087
Q20819
Q8MNU7
O01767
O61789
Q23045
P17486
P52017
Q9N3T2
P49958
Q9BKZ9
P49594
Q09630
Q09445
P62784
Q8MNU8
G5EER4
Q7YX32
Q9XVX1
Q19802
Q23544
Q18225
O44827
O44616
G5EG11
P34440
P34470
Q7JKP6
Q27464
Q23529
Q95ZJ1
Q09459
Q6DNF4
O62026
Q19459
P34704
P53547
Q19503
P02513
Q9TYT0
Q22910
Q7YTM8
Q20798
P90916
Q95QD7
P45970
B2D6M2
G5EDW7
P30630
Q8I4E2
P90947
Q09390
Q9XXQ9
Q17941
Q17334
Q22531
O01427
O62138
G5EGL9
Q19204
Q18515
Q09585
P46505
Q9XW42
O01615
Q21054
G5EEI4
Q22851
Q21626
P04630
Q8MXQ7
Q19972
Q8STE5
Q19294
O01975
Q9U2D6
G5EDK5
P41847
Q20799
Q21184
Q9U2M1
P34281
Q95YE9
Q10660
Q09958
G5ED05
B3WFY8
Q22197
Q19542
Q22799
Q17868
Q19967
Q17802
O17403
Q17389
Q09304
O02655
Q09263
Q9XWI6
D3YT16
P30642
Q94261
Q7K755
O61924
Q5WRN3
P34517
G5EET6
P34460
Q21924
Q9XV52
Q27484
O61931
P34673
Q18691
O16305
G5EC89
Q22695
P34751
Q18321
Q9U320
Q966M6
Q09555
Q9XWN9
Q93246
Q564Q1
Q22720
Q8MLZ5
P04970
Q03603
Q9TYK1
G5EGA6
Q11177
A5JYX5
P34689
Q966L9
O01836
O76743
Q5ZR76
Q20826
G5EF84
Q9GRZ3
P35800
G5EGA9
P34807
P91406
A0FLQ6
V6CIV8
Q19980
Q19020
P91420
G5EEE5
Q20300
Q17436
O01991
Q86MP3
O01503
P17221
O61466
Q9XWV7
Q93702
Q9N4V0
O44185
O17798
O16299
Q23221
G5EGH6
G5EE06
G5EGS5
Q18235
G5ECR8
O18276
Q86C56
Q19743
Q93379
Q22549
Q23157
O01634
Q27876
O62136
O61788
O61715
O76358
Q9U281
Q10454
Q07749
Q22004
P0DM41
P10984
Q22460
G5EEN8
Q94316
Q94125
P34686
Q9U3D6
Q94177
Q22431
Q09296
G5EGA3
O45782
Q20932
Q21489
Q9TVL3
G5EC84
Q21565
G5EBI4
Q21227
Q86MD3
O45686
O45100
Q8WTM6
Q9NGJ7
Q9XVS3
P46560
P34312
O17850
Q09233
Q09456
P34391
O76368
H2KYS8
Q09219
O44502
Q3LRZ3
P24888
P34524
Q9GUM2
V6CJ04
Q09500
Q03565
P34319
O45599
Q22036
Q9N363
Q27487
Q27517
Q10946
Q27514
Q9XTR1
Q27474
Q10131
P34425
P43508
P34300
Q18163
G5EF48
H2KYS3
Q9N3Q8
Q23280
O61219
F5GUE5
Q6RYS9
P90829
Q19366
Q27527
O02328
Q03574
Q09413
P49048
P29691
Q18892
Q07085
H2KZ86
Q9XWZ2
Q22756
Q21209
Q22347
Q9XTG7
O18178
Q18885
P34455
O01805
G5EDN0
Q10651
Q23534
Q21776
Q09305
Q22067
Q17335
Q20992
Q9NEZ7
Q9U9K0
Q10931
O16466
Q21697
P54688
P34652
O44186
Q9U2M8
O17624
Q27519
Q27516
P53439
Q95QW4
Q18905
G5EEI8
O02108
G5EG38
Q9GUM7
O45734
P24894
Q8I7J4
G5EBM1
Q19267
Q9U2H9
O45766
Q09228
O17907
P52009
P52014
O16520
Q93244
P52714
Q17569
P52872
Q95QI7
P50488
G5EDM7
G5EFF5
P90794
Q17433
Q10661
G5EBR8
P34413
Q8STF6
Q10663
Q9BI40
P34422
Q18600
Q27511
O01814
Q965W1
Q9TYU9
Q18421
Q09652
Q18973
Q09537
Q09639
P34345
Q09580
P34277
P10299
Q9N4X8
P54244
Q95ZQ4
Q17761
O18229
P83388
Q8IG39
Q20952
G5EFD9
G5EGK5
Q86S40
O45379
P30647
Q09651
P46580
O45876
P35602
Q9XWN6
Q10916
Q19326
G5EFZ3
Q9XUY5
O01635
P34575
Q17851
Q94175
Q17529
G5ED41
Q27515
Q10462
Q20646
Q11174
Q18143
Q966L8
P45968
P34624
Q95XZ0
Q21270
P34604
P18334
Q17902
P90754
Q21629
Q20402
P91082
Q19849
P52018
P52010
P34682
Q09477
O17736
G5EEE1
Q10572
P55163
Q9TZI4
G5EEN4
O17087
Q95ZK7
Q6DNF7
O16544
Q968Y9
P09588
O18280
O62140
O62137
Q9N3T5
G5ECS8
G5EDW1
G5EDL5
Q9XTT4
Q23272
Q09551
Q21286
H2L0H3
O01971
Q9U3I4
P49191
Q9XVZ8
P34299
Q10914
Q95ZW1
A3QMC8
Q21415
P41941
O16294
Q20263
Q09453
O45947
Q18967
Q18195
Q19706
P28515
Q17533
Q09336
P41855
Q23212
Q18502
O17058
P34382
G5ED44
Q19768
P34326
Q93356
Q7YTM7
H2KZ49
P54871
Q9TZM3
O02365
Q21067
Q19782
Q93714
O45168
Q21230
P56570
G5EG44
Q9NAE2
O44770
P34891
P34540
Q9XXD1
G5EBZ4
Q11184
Q21241
Q22018
Q95XZ6
Q21443
Q19724
O02235
Q9XTG1
H1UBK1
Q94402
O17680
Q9N4D9
Q21952
Q09357
Q9BI74
Q9XUS2
Q966M5
Q21955
Q23243
Q45EK2
G4RT11
P34466
Q27539
Q17459
Q18164
A3QM97
P52874
Q17345
Q09276
Q9Y048
Q7Z1Z1
P34339
Q7YWX9
Q95XP7
Q21444
Q17391
P24890
O76365
Q23116
G5EEJ1
Q22682
Q23646
Q22706
P34420
Q22640
Q27489
A3QMC6
Q09312
P34691
Q5CZ37
P34405
Q9NLA1
Q9XWQ6
P34284
O16519
P91200
P17331
Q23424
P91278
Q23682
Q20772
P90895
P90795
G5EBR3
P13508
Q9XUU9
Q22505
Q9XXN2
Q9BIG4
Q9XTB2
O76584
Q95003
P46577
P49049
Q03600
Q9XYD3
O02100
P34696
P34555
P27420
Q22812
P26797
Q18273
P41936
P06581
G5EDT6
P34609
Q8WQG9
Q9N2U6
O02327
Q18788
Q11068
Q18511
Q23125
Q09582
P49029
O17237
Q9U308
P41877
Q93348
Q19969
Q9GYG4
P91276
P90980
Q20781
G5ECH7
Q8MPX3
P46551
Q9XWD6
P34556
Q10653
P34325
Q9NB31
Q20929
Q21557
Q18253
Q9XW78
O01705
O02324
O01812
Q9XVE5
Q20678
G5EGN2
O77469
O61397
Q21507
Q21508
Q21506
Q09626
Q18060
P27639
Q9TZC4
Q09501
Q8TA52
Q9XUC2
O45551
Q21693
O61955
Q9BIA4
Q7Z139
Q95X94
Q9U297
P34346
Q21017
Q95YD4
Q23495
Q10026
O62446
Q18053
Q18533
P34663
Q23647
Q20716
Q19375
O17622
Q20230
P34341
Q07292
P34569
Q09573
P14585
Q27365
O76463
Q9XUK7
O17025
G5EGQ3
Q94360
O17286
P34385
Q23316
Q9XVR8
Q18938
Q65XX2
G5EDP2
O45348
Q18508
U4PR86
Q23255
Q20157
Q20624
O44510
P19625
P19626
Q9U539
G5EDR5
Q10039
O16374
O16850
P90901
H2L099
Q93903
P34563
O18016
Q19187
Q23310
Q21944
H2KYQ5
Q27894
G5EDF0
Q10453
Q09607
P91254
Q17431
G5EGD2
Q09291
P41938
P34283
O17645
P91277
O44952
P20268
P17488
Q94165
Q9NLC2
Q22633
Q22058
Q18020
Q20318
P90859
Q20898
Q93353
Q17990
Q04833
Q94250
Q09628
P56174
P56173
Q9NA64
G5EDB2
O01925
O02626
Q9XXS1
Q22002
Q9N5A1
Q10669
Q20497
P34544
Q93442
P91869
O76357
P09088
P34394
Q8WQ99
Q965T6
Q95Y52
Q21389
Q9U2G5
Q7Z144
Q23519
Q21341
Q27394
P17511
G5ECI1
A7IQW5
P34496
Q09438
O45503
P34808
Q21446
G5EDT1
Q9XXH8
G5ECQ8
Q9XVV5
Q22707
Q86NG3
Q94417
G5EEW9
P34531
A0A131MCZ8
Q95Y72
Q20937
Q17949
Q9XUP3
Q9N359
Q20619
G5ECJ6
O76360
G5EBV0
P52011
Q19707
Q20911
Q23639
P34301
Q17392
P41931
G5EFS4
Q21554
Q17938
Q27257
Q09522
Q9XWC2
Q21353
P17657
P48996
P54406
Q20496
Q9XWQ1
Q21215
P48727
Q21625
Q09410
Q20123
P80361
Q04457
O17670
Q21313
Q9U217
G5EEP3
Q19262
Q18286
Q9XWR1
G5EFE7
G5EBU3
P53017
P22980
Q93594
D9PTN5
